"Course Title","Courses - LONG_CLASS_TITLE","First Name","Last Name","Quarter","Invites","Resp.","%Resp","Q1 Average Number of Hours Per Week Spent in Preparation","Q2 Info Clearly Conveyed","Q3 Info Conveyed In an Interesting Way","Q4 Acquired Useful Tools","Q5 Amount Learned from Course","Q6 Recommend Course to Others"
"BUSN 35000 01","Investments","Wenxin","Du","Winter 2020","60","41","68.330000000000000","4.120000000000000","4.050000000000000","3.410000000000000","3.950000000000000","3.660000000000000","3.590000000000000"
"BUSN 35000 01","Investments","John","Heaton","Autumn 2020","56","35","62.500000000000000","7.970000000000000","4.000000000000000","3.510000000000000","4.230000000000000","3.940000000000000","3.860000000000000"
"BUSN 35000 02","Investments","Michael","Weber","Winter 2020","63","37","58.730000000000000","4.030000000000000","4.350000000000000","4.380000000000000","4.350000000000000","4.030000000000000","4.190000000000000"
"BUSN 35000 02","Investments","John","Heaton","Autumn 2020","62","40","64.520000000000000","6.080000000000000","3.450000000000000","3.130000000000000","3.680000000000000","3.200000000000000","3.230000000000000"
"BUSN 35000 03","Investments","Michael","Weber","Winter 2020","64","43","67.190000000000000","4.370000000000000","4.020000000000000","4.490000000000000","4.140000000000000","3.740000000000000","4.050000000000000"
"BUSN 35000 81","Investments","Charles","Hadlock","Summer 2020","70","49","70.000000000000000","6.900000000000000","4.020000000000000","4.330000000000000","4.370000000000000","4.290000000000000","4.330000000000000"
"BUSN 35000 81","Investments","Alexander","Chinco","Spring 2020","63","29","46.030000000000000","3.280000000000000","3.480000000000000","3.340000000000000","3.690000000000000","3.380000000000000","3.340000000000000"
"BUSN 35000 81","Investments","Wenxin","Du","Winter 2020","28","16","57.140000000000000","4.440000000000000","4.250000000000000","4.130000000000000","4.130000000000000","4.000000000000000","4.000000000000000"
"BUSN 35000 81","Investments","John","Heaton","Autumn 2020","68","54","79.410000000000000","6.630000000000000","3.780000000000000","3.390000000000000","4.040000000000000","3.720000000000000","3.740000000000000"
"BUSN 35000 82","Investments","Pietro","Veronesi","Summer 2020","53","36","67.920000000000000","7.580000000000000","3.690000000000000","3.580000000000000","3.890000000000000","3.360000000000000","3.440000000000000"
"BUSN 35000 82","Investments","Michael","Weber","Winter 2020","63","37","58.730000000000000","4.860000000000000","4.000000000000000","4.110000000000000","4.190000000000000","3.950000000000000","4.000000000000000"
"BUSN 35000 85","Investments","Charles","Hadlock","Summer 2020","69","48","69.570000000000000","6.500000000000000","4.170000000000000","4.480000000000000","4.520000000000000","4.290000000000000","4.310000000000000"
"BUSN 35001 01","Introductory Finance","Ayan","Bhattacharya","Autumn 2020","37","30","81.080000000000000","4.100000000000000","3.870000000000000","3.270000000000000","4.030000000000000","3.630000000000000","3.570000000000000"
"BUSN 35001 81","Introductory Finance","Ayan","Bhattacharya","Autumn 2020","31","18","58.060000000000000","3.780000000000000","3.670000000000000","3.220000000000000","3.940000000000000","3.560000000000000","3.780000000000000"
"BUSN 35001 85","Introductory Finance","Ayan","Bhattacharya","Autumn 2020","15","10","66.670000000000000","5.400000000000000","4.300000000000000","3.800000000000000","4.400000000000000","4.100000000000000","4.300000000000000"
"BUSN 35100 81","Financial Instruments","G M","Constantinides","Autumn 2020","25","15","60.000000000000000","6.070000000000000","3.130000000000000","3.130000000000000","3.730000000000000","3.270000000000000","3.070000000000000"
"BUSN 35100 85","Financial Instruments","G M","Constantinides","Autumn 2020","8","7","87.500000000000000","5.140000000000000","3.710000000000000","3.430000000000000","4.000000000000000","3.860000000000000","3.710000000000000"
"BUSN 35101 81","Futures, Forwards, Options & Swaps: Theory and Practice","Terrence M","Belton","Winter 2020","22","14","63.640000000000000","5.710000000000000","4.140000000000000","4.070000000000000","4.500000000000000","4.210000000000000","4.000000000000000"
"BUSN 35120 01","Portfolio Management","Lubos","Pastor","Spring 2020","65","26","40.000000000000000","6.880000000000000","4.730000000000000","4.730000000000000","4.620000000000000","4.460000000000000","4.650000000000000"
"BUSN 35120 81","Portfolio Management","Lubos","Pastor","Spring 2020","52","14","26.920000000000000","6.430000000000000","4.500000000000000","4.570000000000000","4.570000000000000","4.430000000000000","4.570000000000000"
"BUSN 35120 85","Portfolio Management","Lubos","Pastor","Spring 2020","52","22","42.310000000000000","6.500000000000000","4.770000000000000","4.590000000000000","4.730000000000000","4.590000000000000","4.590000000000000"
"BUSN 35121 01","Behavioral Finance","Samuel","Hartzmark","Spring 2020","25","11","44.000000000000000","3.820000000000000","4.550000000000000","4.550000000000000","4.550000000000000","4.180000000000000","4.450000000000000"
"BUSN 35121 85","Behavioral Finance","Samuel","Hartzmark","Spring 2020","48","12","25.000000000000000","3.500000000000000","4.250000000000000","3.920000000000000","4.080000000000000","3.670000000000000","3.750000000000000"
"BUSN 35123 01","The FinTech Revolution","Luigi G","Zingales","Winter 2020","64","36","56.250000000000000","3.500000000000000","3.780000000000000","3.860000000000000","3.560000000000000","3.440000000000000","3.610000000000000"
"BUSN 35123 85","The FinTech Revolution","Luigi G","Zingales","Winter 2020","46","29","63.040000000000000","4.450000000000000","4.480000000000000","4.590000000000000","4.240000000000000","4.310000000000000","4.340000000000000"
"BUSN 35126 01","Quantitative Portfolio Management","Ralph","Koijen","Winter 2020","65","36","55.380000000000000","3.310000000000000","4.560000000000000","4.720000000000000","4.640000000000000","4.640000000000000","4.670000000000000"
"BUSN 35126 85","Quantitative Portfolio Management","Ralph","Koijen","Winter 2020","62","38","61.290000000000000","5.660000000000000","4.580000000000000","4.680000000000000","4.420000000000000","4.390000000000000","4.580000000000000"
"BUSN 35130 81","Fixed Income Asset Pricing","John","Heaton","Spring 2020","28","12","42.860000000000000","12.420000000000000","4.580000000000000","4.500000000000000","4.920000000000000","4.830000000000000","4.580000000000000"
"BUSN 35131 81","Cases in Financial Risk Management","Pietro","Veronesi","Summer 2020","45","31","68.890000000000000","6.610000000000000","3.580000000000000","3.550000000000000","3.480000000000000","3.190000000000000","2.970000000000000"
"BUSN 35200 01","Corporation Finance","Scott","Nelson","Spring 2020","66","27","40.910000000000000","4.630000000000000","4.040000000000000","3.930000000000000","4.190000000000000","3.810000000000000","3.890000000000000"
"BUSN 35200 01","Corporation Finance","Jessica","Jeffers","Winter 2020","21","14","66.670000000000000","4.710000000000000","3.710000000000000","3.710000000000000","4.210000000000000","3.790000000000000","3.790000000000000"
"BUSN 35200 01","Corporation Finance","Scott","Nelson","Autumn 2020","48","31","64.580000000000000","4.520000000000000","4.420000000000000","4.190000000000000","4.230000000000000","4.030000000000000","4.230000000000000"
"BUSN 35200 02","Corporation Finance","Elisabeth","Kempf","Spring 2020","64","29","45.310000000000000","4.930000000000000","4.620000000000000","4.280000000000000","4.410000000000000","4.280000000000000","4.340000000000000"
"BUSN 35200 02","Corporation Finance","Jessica","Jeffers","Winter 2020","21","11","52.380000000000000","5.730000000000000","4.550000000000000","4.270000000000000","4.450000000000000","4.180000000000000","4.270000000000000"
"BUSN 35200 02","Corporation Finance","Scott","Nelson","Autumn 2020","59","34","57.630000000000000","4.850000000000000","4.410000000000000","4.240000000000000","4.530000000000000","4.320000000000000","4.410000000000000"
"BUSN 35200 03","Corporation Finance","Scott","Nelson","Spring 2020","64","22","34.380000000000000","4.360000000000000","4.270000000000000","4.450000000000000","4.270000000000000","4.050000000000000","4.050000000000000"
"BUSN 35200 81","Corporation Finance","Anthony","Marciano","Summer 2020","45","33","73.330000000000000","4.240000000000000","4.300000000000000","4.300000000000000","4.360000000000000","4.150000000000000","4.210000000000000"
"BUSN 35200 81","Corporation Finance","Elisabeth","Kempf","Spring 2020","62","30","48.390000000000000","5.130000000000000","4.600000000000000","4.300000000000000","4.470000000000000","4.370000000000000","4.470000000000000"
"BUSN 35200 81","Corporation Finance","Jessica","Jeffers","Winter 2020","10","6","60.000000000000000","5.000000000000000","4.330000000000000","3.670000000000000","4.000000000000000","3.830000000000000","3.830000000000000"
"BUSN 35200 81","Corporation Finance","Scott","Nelson","Autumn 2020","64","48","75.000000000000000","4.630000000000000","4.650000000000000","4.330000000000000","4.520000000000000","4.400000000000000","4.460000000000000"
"BUSN 35200 85","Corporation Finance","Anthony","Marciano","Summer 2020","39","24","61.540000000000000","3.790000000000000","4.420000000000000","4.580000000000000","4.540000000000000","4.380000000000000","4.500000000000000"
"BUSN 35200 85","Corporation Finance","Yueran","Ma","Winter 2020","26","22","84.620000000000000","4.860000000000000","4.090000000000000","3.770000000000000","4.000000000000000","3.820000000000000","3.730000000000000"
"BUSN 35201 01","Cases in Financial Management","Laura","Born","Spring 2020","61","25","40.980000000000000","5.600000000000000","4.560000000000000","4.440000000000000","4.520000000000000","4.400000000000000","4.480000000000000"
"BUSN 35201 01","Cases in Financial Management","Laura","Born","Autumn 2020","65","35","53.850000000000000","5.740000000000000","4.890000000000000","4.910000000000000","4.800000000000000","4.740000000000000","4.830000000000000"
"BUSN 35201 81","Cases in Financial Management","Laura","Born","Spring 2020","65","23","35.380000000000000","6.130000000000000","4.740000000000000","4.570000000000000","4.610000000000000","4.610000000000000","4.480000000000000"
"BUSN 35201 85","Cases in Financial Management","Charles","Hadlock","Summer 2020","23","16","69.570000000000000","7.000000000000000","4.500000000000000","4.810000000000000","4.690000000000000","4.560000000000000","4.500000000000000"
"BUSN 35202 01","Financial Markets and Institutions","Douglas W","Diamond","Spring 2020","52","22","42.310000000000000","4.640000000000000","4.000000000000000","3.770000000000000","4.000000000000000","3.770000000000000","3.910000000000000"
"BUSN 35202 81","Financial Markets and Institutions","Douglas W","Diamond","Spring 2020","35","14","40.000000000000000","5.290000000000000","3.860000000000000","3.860000000000000","4.140000000000000","3.790000000000000","3.930000000000000"
"BUSN 35210 01","International Corporate Finance","Raghuram G","Rajan","Winter 2020","65","35","53.850000000000000","6.260000000000000","4.830000000000000","4.860000000000000","4.830000000000000","4.770000000000000","4.830000000000000"
"BUSN 35210 81","International Corporate Finance","Raghuram G","Rajan","Winter 2020","65","41","63.080000000000000","7.800000000000000","4.510000000000000","4.440000000000000","4.320000000000000","4.200000000000000","4.370000000000000"
"BUSN 35210 85","International Corporate Finance","Raghuram G","Rajan","Winter 2020","65","47","72.310000000000000","6.190000000000000","4.600000000000000","4.400000000000000","4.360000000000000","4.190000000000000","4.470000000000000"
"BUSN 35213 01","Emerging Markets Finance and Entrepreneurship","Emanuele","Colonnelli","Spring 2020","51","20","39.220000000000000","3.750000000000000","3.800000000000000","3.850000000000000","3.700000000000000","3.300000000000000","3.600000000000000"
"BUSN 35213 81","Emerging Markets Finance and Entrepreneurship","Emanuele","Colonnelli","Spring 2020","54","26","48.150000000000000","4.500000000000000","4.310000000000000","4.270000000000000","4.190000000000000","3.880000000000000","4.080000000000000"
"BUSN 35213 85","Emerging Markets Finance and Entrepreneurship","Emanuele","Colonnelli","Spring 2020","51","22","43.140000000000000","4.770000000000000","4.590000000000000","4.680000000000000","4.500000000000000","4.360000000000000","4.500000000000000"
"BUSN 35214 01","Debt, Distress, and Restructuring","Amir","Sufi","Winter 2020","68","43","63.240000000000000","4.840000000000000","4.700000000000000","4.530000000000000","4.560000000000000","4.400000000000000","4.470000000000000"
"BUSN 35214 81","Debt, Distress, and Restructuring","Amir","Sufi","Winter 2020","68","50","73.530000000000000","4.560000000000000","4.660000000000000","4.520000000000000","4.580000000000000","4.400000000000000","4.440000000000000"
"BUSN 35215 01","Behavioral and Institutional Finance","Robert Ward","Vishny","Winter 2020","60","40","66.670000000000000","4.100000000000000","4.600000000000000","4.100000000000000","4.430000000000000","4.230000000000000","4.450000000000000"
"BUSN 35215 81","Behavioral and Institutional Finance","Robert Ward","Vishny","Winter 2020","55","36","65.450000000000000","3.970000000000000","4.500000000000000","4.220000000000000","4.530000000000000","4.280000000000000","4.330000000000000"
"BUSN 35901 50","Portfolio Choice and Asset Pricing","Stefan","Nagel","Spring 2020","14","4","28.570000000000000","16.750000000000000","4.750000000000000","4.750000000000000","4.750000000000000","4.500000000000000","4.000000000000000"
"BUSN 35906 50","Behavioral Finance","Samuel","Hartzmark","Spring 2020","8","2","25.000000000000000","8.500000000000000","4.500000000000000","4.500000000000000","4.500000000000000","4.500000000000000","4.500000000000000"
"BUSN 35907 50","Topics in Asset Pricing","Pietro","Veronesi","Winter 2020","8","4","50.000000000000000","13.750000000000000","3.750000000000000","3.750000000000000","3.750000000000000","3.500000000000000","3.500000000000000"
"BUSN 35916 50","New Developments in Public Finance","Joshua","Gottlieb","Spring 2020","9","5","55.560000000000000","9.000000000000000","4.600000000000000","4.400000000000000","4.200000000000000","3.800000000000000","4.000000000000000"
"BUSN 35916 50","New Developments in Public Finance","Seth","Zimmerman","Spring 2020","9","5","55.560000000000000","9.000000000000000","4.800000000000000","4.600000000000000","4.200000000000000","3.800000000000000","4.000000000000000"
"BUSN 35916 50","New Developments in Public Finance","Eric","Zwick","Spring 2020","9","5","55.560000000000000","9.000000000000000","4.200000000000000","4.400000000000000","4.200000000000000","3.800000000000000","4.000000000000000"
"BUSN 36106 01","Managerial Decision Modeling","Varun","Gupta","Spring 2020","44","23","52.270000000000000","5.390000000000000","4.430000000000000","4.260000000000000","4.260000000000000","4.090000000000000","4.170000000000000"
"BUSN 36106 01","Managerial Decision Modeling","Baris","Ata","Winter 2020","44","26","59.090000000000000","4.770000000000000","4.880000000000000","4.730000000000000","4.770000000000000","4.460000000000000","4.730000000000000"
"BUSN 36106 01","Managerial Decision Modeling","Burhaneddin","Sandikci","Autumn 2020","44","32","72.730000000000000","6.940000000000000","4.690000000000000","4.160000000000000","4.530000000000000","4.380000000000000","4.380000000000000"
"BUSN 36106 02","Managerial Decision Modeling","Burhaneddin","Sandikci","Winter 2020","44","25","56.820000000000000","5.680000000000000","4.680000000000000","4.120000000000000","4.680000000000000","4.480000000000000","4.480000000000000"
"BUSN 36106 81","Managerial Decision Modeling","Burhaneddin","Sandikci","Summer 2020","42","36","85.710000000000000","9.030000000000000","4.310000000000000","3.970000000000000","4.530000000000000","4.250000000000000","4.310000000000000"
"BUSN 36106 81","Managerial Decision Modeling","Varun","Gupta","Spring 2020","42","20","47.620000000000000","7.350000000000000","4.500000000000000","4.450000000000000","4.400000000000000","4.350000000000000","4.250000000000000"
"BUSN 36106 81","Managerial Decision Modeling","Burhaneddin","Sandikci","Winter 2020","43","25","58.140000000000000","6.840000000000000","4.520000000000000","4.520000000000000","4.600000000000000","4.320000000000000","4.320000000000000"
"BUSN 36106 81","Managerial Decision Modeling","Burhaneddin","Sandikci","Autumn 2020","41","26","63.410000000000000","10.500000000000000","4.460000000000000","4.150000000000000","4.420000000000000","4.310000000000000","4.460000000000000"
"BUSN 36106 85","Managerial Decision Modeling","Varun","Gupta","Spring 2020","46","18","39.130000000000000","5.610000000000000","4.670000000000000","4.560000000000000","4.780000000000000","4.560000000000000","4.560000000000000"
"BUSN 36106 85","Managerial Decision Modeling","Baris","Ata","Winter 2020","43","32","74.420000000000000","5.560000000000000","4.560000000000000","4.630000000000000","4.660000000000000","4.410000000000000","4.500000000000000"
"BUSN 36106 85","Managerial Decision Modeling","Burhaneddin","Sandikci","Autumn 2020","41","32","78.050000000000000","10.690000000000000","4.530000000000000","4.220000000000000","4.530000000000000","4.130000000000000","4.190000000000000"
"BUSN 36109 01","Advanced Decision Models with Python","Donald D","Eisenstein","Spring 2020","28","15","53.570000000000000","3.400000000000000","4.730000000000000","4.530000000000000","4.600000000000000","4.330000000000000","4.400000000000000"
"BUSN 36109 81","Advanced Decision Models with Python","Donald D","Eisenstein","Spring 2020","30","15","50.000000000000000","5.930000000000000","4.800000000000000","4.330000000000000","4.400000000000000","4.400000000000000","4.330000000000000"
"BUSN 36110 01","Application Development","Raghuveera","Betina","Spring 2020","30","12","40.000000000000000","5.330000000000000","5.000000000000000","5.000000000000000","4.920000000000000","4.830000000000000","4.920000000000000"
"BUSN 36110 01","Application Development","Raghuveera","Betina","Winter 2020","29","21","72.410000000000000","7.480000000000000","4.430000000000000","4.520000000000000","4.620000000000000","4.380000000000000","4.430000000000000"
"BUSN 36110 01","Application Development","Raghuveera","Betina","Autumn 2020","29","24","82.760000000000000","7.670000000000000","4.790000000000000","4.630000000000000","4.580000000000000","4.540000000000000","4.580000000000000"
"BUSN 36110 02","Application Development","Raghuveera","Betina","Spring 2020","29","6","20.690000000000000","7.830000000000000","5.000000000000000","4.830000000000000","4.670000000000000","4.500000000000000","5.000000000000000"
"BUSN 36110 81","Application Development","Raghuveera","Betina","Summer 2020","20","11","55.000000000000000","8.090000000000000","4.730000000000000","4.550000000000000","5.000000000000000","4.910000000000000","4.820000000000000"
"BUSN 36110 81","Application Development","Raghuveera","Betina","Winter 2020","27","21","77.780000000000000","7.290000000000000","4.380000000000000","4.430000000000000","4.670000000000000","4.480000000000000","4.380000000000000"
"BUSN 36110 82","Application Development","Raghuveera","Betina","Summer 2020","19","9","47.370000000000000","8.110000000000000","5.000000000000000","4.890000000000000","5.000000000000000","5.000000000000000","5.000000000000000"
"BUSN 36110 83","Application Development","Raghuveera","Betina","Summer 2020","13","8","61.540000000000000","7.500000000000000","4.880000000000000","4.750000000000000","4.750000000000000","4.880000000000000","4.750000000000000"
"BUSN 36110 85","Application Development","Raghuveera","Betina","Autumn 2020","26","18","69.230000000000000","9.330000000000000","4.890000000000000","4.780000000000000","4.830000000000000","4.830000000000000","4.780000000000000"
"BUSN 36900 50","Linear Programming","Linwei","Xin","Autumn 2020","5","5","100.000000000000000","8.600000000000000","4.400000000000000","4.200000000000000","4.800000000000000","4.400000000000000","4.600000000000000"
"BUSN 36902 50","Dynamic Programming/Markov Decision Processes","Rene","Caldentey","Spring 2020","7","2","28.570000000000000","15.000000000000000","4.500000000000000","4.000000000000000","4.500000000000000","4.000000000000000","4.500000000000000"
"BUSN 36906 50","Stochastic Processes","Baris","Ata","Winter 2020","5","3","60.000000000000000","12.330000000000000","4.670000000000000","4.670000000000000","4.670000000000000","4.670000000000000","4.670000000000000"
"BUSN 36906 50","Stochastic Processes","Baris","Ata","Autumn 2020","6","6","100.000000000000000","13.330000000000000","4.500000000000000","4.500000000000000","4.670000000000000","4.670000000000000","4.330000000000000"
"BUSN 36911 50","Networks: Introduction to Modeling and Analysis","Ozan","Candogan","Spring 2020","19","8","42.110000000000000","5.630000000000000","4.880000000000000","4.750000000000000","4.750000000000000","4.630000000000000","4.630000000000000"
"BUSN 36916 50","Dynamic Control of Stochastic Networks","Yuan","Zhong","Spring 2020","6","2","33.330000000000000","9.000000000000000","4.500000000000000","3.500000000000000","4.000000000000000","4.000000000000000","4.500000000000000"
"BUSN 37000 01","Marketing Strategy","Berkeley","Dietvorst","Spring 2020","60","18","30.000000000000000","3.890000000000000","4.670000000000000","4.610000000000000","4.220000000000000","3.830000000000000","4.110000000000000"
"BUSN 37000 01","Marketing Strategy","Avner","Strulov-Shlain","Winter 2020","58","38","65.520000000000000","3.470000000000000","3.580000000000000","2.790000000000000","3.450000000000000","2.950000000000000","2.790000000000000"
"BUSN 37000 01","Marketing Strategy","Anita","Rao","Autumn 2020","65","41","63.080000000000000","3.610000000000000","4.560000000000000","4.340000000000000","4.440000000000000","4.120000000000000","4.370000000000000"
"BUSN 37000 02","Marketing Strategy","Berkeley","Dietvorst","Spring 2020","60","21","35.000000000000000","3.570000000000000","4.380000000000000","3.950000000000000","3.950000000000000","3.810000000000000","3.900000000000000"
"BUSN 37000 02","Marketing Strategy","Sanjay","Dhar","Winter 2020","65","26","40.000000000000000","5.380000000000000","3.500000000000000","3.620000000000000","3.810000000000000","3.270000000000000","3.310000000000000"
"BUSN 37000 02","Marketing Strategy","Anita","Rao","Autumn 2020","57","35","61.400000000000000","3.740000000000000","4.400000000000000","4.230000000000000","4.310000000000000","4.000000000000000","4.140000000000000"
"BUSN 37000 03","Marketing Strategy","Avner","Strulov-Shlain","Winter 2020","60","40","66.670000000000000","4.050000000000000","2.930000000000000","2.080000000000000","3.050000000000000","2.350000000000000","2.330000000000000"
"BUSN 37000 03","Marketing Strategy","Berkeley","Dietvorst","Autumn 2020","68","41","60.290000000000000","3.540000000000000","4.710000000000000","4.630000000000000","4.440000000000000","4.170000000000000","4.370000000000000"
"BUSN 37000 04","Marketing Strategy","Berkeley","Dietvorst","Autumn 2020","67","40","59.700000000000000","3.200000000000000","4.630000000000000","4.330000000000000","4.330000000000000","3.850000000000000","4.150000000000000"
"BUSN 37000 81","Marketing Strategy","Christopher","Krohn","Summer 2020","67","52","77.610000000000000","4.730000000000000","4.330000000000000","4.290000000000000","4.230000000000000","4.020000000000000","4.190000000000000"
"BUSN 37000 81","Marketing Strategy","Berkeley","Dietvorst","Spring 2020","64","29","45.310000000000000","3.720000000000000","4.450000000000000","4.140000000000000","4.000000000000000","3.720000000000000","4.030000000000000"
"BUSN 37000 81","Marketing Strategy","Sanjay","Dhar","Winter 2020","64","33","51.560000000000000","8.150000000000000","4.090000000000000","4.420000000000000","4.360000000000000","4.180000000000000","4.090000000000000"
"BUSN 37000 81","Marketing Strategy","Anita","Rao","Autumn 2020","57","42","73.680000000000000","4.360000000000000","4.690000000000000","4.500000000000000","4.480000000000000","4.140000000000000","4.290000000000000"
"BUSN 37000 82","Marketing Strategy","Berkeley","Dietvorst","Autumn 2020","44","26","59.090000000000000","4.620000000000000","4.540000000000000","4.350000000000000","4.230000000000000","4.190000000000000","4.150000000000000"
"BUSN 37000 85","Marketing Strategy","Christopher","Krohn","Summer 2020","39","22","56.410000000000000","4.450000000000000","4.500000000000000","4.360000000000000","4.450000000000000","4.320000000000000","4.450000000000000"
"BUSN 37000 85","Marketing Strategy","Christopher","Krohn","Winter 2020","65","49","75.380000000000000","4.960000000000000","4.760000000000000","4.840000000000000","4.800000000000000","4.710000000000000","4.800000000000000"
"BUSN 37101 01","Consumer Behavior","Celia","Gaertig","Spring 2020","59","23","38.980000000000000","3.260000000000000","4.260000000000000","4.260000000000000","4.130000000000000","3.780000000000000","4.090000000000000"
"BUSN 37101 01","Consumer Behavior","Daniel","Bartels","Winter 2020","70","39","55.710000000000000","2.870000000000000","4.230000000000000","4.720000000000000","4.280000000000000","4.050000000000000","4.460000000000000"
"BUSN 37101 81","Consumer Behavior","Daniel","Bartels","Winter 2020","65","43","66.150000000000000","2.840000000000000","4.370000000000000","4.770000000000000","4.260000000000000","4.050000000000000","4.280000000000000"
"BUSN 37101 85","Consumer Behavior","Celia","Gaertig","Spring 2020","55","31","56.360000000000000","3.320000000000000","4.230000000000000","4.290000000000000","4.060000000000000","3.840000000000000","4.030000000000000"
"BUSN 37103 01","Data-Driven Marketing","Guenter","Hitsch","Spring 2020","70","27","38.570000000000000","5.850000000000000","4.370000000000000","4.260000000000000","4.700000000000000","4.560000000000000","4.520000000000000"
"BUSN 37103 81","Data-Driven Marketing","Guenter","Hitsch","Spring 2020","61","23","37.700000000000000","5.000000000000000","4.520000000000000","4.520000000000000","4.520000000000000","4.350000000000000","4.520000000000000"
"BUSN 37103 85","Data-Driven Marketing","Guenter","Hitsch","Spring 2020","58","29","50.000000000000000","5.900000000000000","4.660000000000000","4.480000000000000","4.720000000000000","4.550000000000000","4.590000000000000"
"BUSN 37105 01","Data Science for Marketing Decision Making","Guenter","Hitsch","Autumn 2020","49","29","59.180000000000000","8.380000000000000","4.340000000000000","4.280000000000000","4.550000000000000","4.380000000000000","4.410000000000000"
"BUSN 37105 81","Data Science for Marketing Decision Making","Guenter","Hitsch","Autumn 2020","23","17","73.910000000000000","9.350000000000000","4.240000000000000","4.000000000000000","4.410000000000000","4.120000000000000","4.120000000000000"
"BUSN 37106 81","Marketing Research Lab","Craig","Terrill","Spring 2020","30","13","43.330000000000000","7.540000000000000","3.230000000000000","3.080000000000000","3.770000000000000","3.380000000000000","3.380000000000000"
"BUSN 37107 01","Experimental Marketing","Oleg","Urminsky","Spring 2020","26","12","46.150000000000000","4.830000000000000","4.750000000000000","4.330000000000000","4.500000000000000","4.420000000000000","4.330000000000000"
"BUSN 37107 81","Experimental Marketing","Oleg","Urminsky","Summer 2020","19","12","63.160000000000000","5.000000000000000","4.750000000000000","4.420000000000000","4.500000000000000","4.250000000000000","4.080000000000000"
"BUSN 37200 81","New Products and Services","Arthur","Middlebrooks","Winter 2020","55","37","67.270000000000000","5.460000000000000","4.220000000000000","4.030000000000000","4.220000000000000","3.950000000000000","3.890000000000000"
"BUSN 37200 85","New Products and Services","Craig","Terrill","Autumn 2020","47","37","78.720000000000000","4.430000000000000","4.190000000000000","4.140000000000000","4.240000000000000","3.970000000000000","4.080000000000000"
"BUSN 37201 01","Lab in Developing New Products and Services","Arthur","Middlebrooks","Winter 2020","47","25","53.190000000000000","8.160000000000000","4.280000000000000","4.120000000000000","4.400000000000000","4.040000000000000","4.000000000000000"
"BUSN 37201 81","Lab in Developing New Products and Services","Craig","Terrill","Spring 2020","30","17","56.670000000000000","6.590000000000000","3.760000000000000","3.290000000000000","3.820000000000000","3.590000000000000","3.710000000000000"
"BUSN 37201 81","Lab in Developing New Products and Services","Arthur","Middlebrooks","Winter 2020","36","26","72.220000000000000","12.080000000000000","4.540000000000000","4.460000000000000","4.580000000000000","4.380000000000000","4.420000000000000"
"BUSN 37202 01","Pricing Strategies","Jean-Pierre","Dube","Spring 2020","68","28","41.180000000000000","5.570000000000000","4.680000000000000","4.430000000000000","4.610000000000000","4.250000000000000","4.250000000000000"
"BUSN 37202 01","Pricing Strategies","Sarah","Moshary","Winter 2020","65","52","80.000000000000000","4.690000000000000","3.900000000000000","3.620000000000000","3.920000000000000","3.420000000000000","3.520000000000000"
"BUSN 37202 02","Pricing Strategies","Jean-Pierre","Dube","Spring 2020","70","16","22.860000000000000","5.690000000000000","4.440000000000000","4.310000000000000","4.440000000000000","4.130000000000000","4.310000000000000"
"BUSN 37202 81","Pricing Strategies","Jean-Pierre","Dube","Spring 2020","68","31","45.590000000000000","7.260000000000000","4.550000000000000","4.740000000000000","4.710000000000000","4.680000000000000","4.610000000000000"
"BUSN 37202 81","Pricing Strategies","Sarah","Moshary","Winter 2020","61","45","73.770000000000000","6.110000000000000","3.890000000000000","3.470000000000000","3.840000000000000","3.490000000000000","3.510000000000000"
"BUSN 37301 81","Digital Marketing","Lil","Mohan","Autumn 2020","63","41","65.080000000000000","3.950000000000000","4.660000000000000","4.590000000000000","4.440000000000000","4.290000000000000","4.390000000000000"
"BUSN 37304 01","Digital and Algorithmic Marketing","Sanjog","Misra","Winter 2020","42","22","52.380000000000000","4.140000000000000","4.320000000000000","4.360000000000000","4.320000000000000","4.000000000000000","4.140000000000000"
"BUSN 37304 85","Digital and Algorithmic Marketing","Sanjog","Misra","Winter 2020","33","22","66.670000000000000","4.820000000000000","4.360000000000000","4.450000000000000","4.450000000000000","4.140000000000000","4.090000000000000"
"BUSN 37703 85","Digital Marketing and MarTech Lab","Lil","Mohan","Autumn 2020","30","22","73.330000000000000","6.050000000000000","4.000000000000000","3.860000000000000","4.230000000000000","3.910000000000000","3.730000000000000"
"BUSN 37704 01","Algorithmic Marketing Lab","Sanjog","Misra","Spring 2020","15","6","40.000000000000000","7.170000000000000","4.000000000000000","4.170000000000000","4.500000000000000","4.500000000000000","4.000000000000000"
"BUSN 37802 92","Pricing Strategies","Jean-Pierre","Dube","Autumn 2020","45","31","68.890000000000000","15.060000000000000","4.770000000000000","4.870000000000000","4.770000000000000","4.740000000000000","4.870000000000000"
"BUSN 37802 93","Pricing Strategies","Jean-Pierre","Dube","Autumn 2020","57","26","45.610000000000000","5.120000000000000","4.580000000000000","4.620000000000000","4.540000000000000","4.380000000000000","4.500000000000000"
"BUSN 37803 88","Data Driven Marketing","Guenter","Hitsch","Autumn 2020","42","13","30.950000000000000","5.460000000000000","4.460000000000000","4.380000000000000","4.540000000000000","4.310000000000000","4.230000000000000"
